,city,lat,lng,region_clusters
4854,Logonna-Daoulas,48.3206,-4.2986,5
4855,Mons-en-Pévèle,50.4794,3.1022,1
4856,Peschadoires,45.8261,3.4925,2
4857,Couilly-Pont-aux-Dames,48.8844,2.8578,7
4858,Cheptainville,48.55,2.2681,7
4859,Drain,47.3392,-1.2067,10
4860,Bassan,43.4111,3.2536,6
4861,Villié-Morgon,46.1622,4.6806,8
4862,Le Longeron,47.0181,-1.0592,10
4863,Orchamps-Vennes,47.1342,6.5253,3
4864,Trouillas,42.6114,2.8083,6
4865,Hirsingue,47.5864,7.2528,3
4866,Vignoux-sur-Barangeon,47.2017,2.1717,2
4867,Cambon,43.9128,2.2125,6
4868,Formerie,49.6506,1.7297,7
4869,Mauzé-Thouarsais,46.9772,-0.2769,10
4870,Prémesques,50.6553,2.9525,1
4871,Saint-Étienne-du-Bois,46.8311,-1.5953,10
4872,Le Grand-Bornand,45.9419,6.4253,8
4873,Châtillon,45.8772,4.6458,8
4874,Saint-Gelais,46.3825,-0.39,10
4875,Aubigné-Racan,47.6908,0.2678,4
4876,Cérons,44.6314,-0.3364,9
4877,La Frenaye,49.5272,0.5739,4
4878,Ahetze,43.4058,-1.5711,9
4879,Grignon,45.6522,6.3758,8
4880,Vars,45.7622,0.1239,10
4881,Lanta,43.5597,1.655,6
4882,Ittenheim,48.6042,7.5944,3
4883,Tencin,45.3094,5.9603,8
4884,Chaptelat,45.9089,1.2594,2
4885,Boigny-sur Bionne,47.9275,2.0094,7
4886,Vinça,42.645,2.5286,6
4887,Lévignac,43.6658,1.1944,6
4888,Esquelbecq,50.8869,2.4314,1
4889,Perreux,46.0381,4.1222,8
4890,Novalaise,45.5944,5.7717,8
4891,Montlebon,47.0417,6.6075,3
4892,Calmont,44.2486,2.5125,6
4893,Trémuson,48.5239,-2.8494,5
4894,Moirans-en-Montagne,46.4317,5.7256,8
4895,Kerlouan,48.6444,-4.3672,5
4896,Plonévez-du-Faou,48.2522,-3.8247,5
4897,Combloux,45.8956,6.6411,8
4898,Roche,45.5889,5.1594,8
4899,Créances,49.2011,-1.5669,4
4900,Saint-Victor-la-Coste,44.0619,4.6422,11
4901,Houdemont,48.6461,6.1747,3
4902,La Bonneville,48.9928,1.0358,4
4903,Le Sourn,48.0431,-2.9897,5
4904,Saint-Clément-de-la-Place,47.525,-0.7464,10
4905,Montebourg,49.4878,-1.3794,4
4906,Estillac,44.1683,0.5778,9
4907,Réty,50.7972,1.7747,1
4908,Renescure,50.7306,2.3711,1
4909,Wisches,48.5089,7.2686,3
4910,Saint-Thurial,48.0292,-1.9317,5
4911,Saint-Sauveur-le-Vicomte,49.3867,-1.5322,4
4912,Le Gua,45.7261,-0.9436,10
4913,Larressore,43.3703,-1.4392,9
4914,Saint-Lumine-de-Clisson,47.0836,-1.3369,10
4915,Bergheim,48.2053,7.3617,3
4916,Beaurainville,50.4247,1.8981,1
4917,Saint-Armel,48.0117,-1.5906,5
4918,La Longueville,50.2892,3.8569,1
4919,Garat,45.6258,0.2633,9
4920,Montmédy,49.5194,5.3658,3
4921,Parcé-sur-Sarthe,47.8436,-0.2014,4
4922,Pirey,47.2617,5.9631,3
4923,Richemont,49.2786,6.1661,3
4924,Échenevex,46.3089,6.0361,8
4925,Burlats,43.6364,2.3175,6
4926,Veyrac,45.8961,1.1058,2
4927,Bonneuil-Matours,46.6817,0.5703,10
4928,Contamine-sur-Arve,46.1283,6.3406,8
4929,Frontonas,45.6489,5.1842,8
4930,Foëcy,47.1769,2.1617,2
4931,Sainte-Foy-de-Peyrolières,43.4931,1.145,6
4932,Biars-sur-Cère,44.9281,1.8472,2
4933,Ségny,46.2969,6.0733,8
4934,Bégrolles-en-Mauges,47.1406,-0.9414,10
4935,Bouloire,47.9736,0.5492,4
4936,Monsempron,44.4908,0.9408,9
4937,Saint-Melaine-sur-Aubance,47.3667,-0.5,10
4938,Frangy,46.0189,5.9297,8
4939,Anetz,47.3822,-1.1028,10
4940,Guiscriff,48.05,-3.6453,5
4941,Chessy,45.8872,4.6233,8
4942,Telgruc-sur-Mer,48.2314,-4.3564,5
4943,Théza,42.6381,2.9528,6
4944,Loué,47.9956,-0.1533,4
4945,Saligny,46.8078,-1.4253,10
4946,Plounéventer,48.5147,-4.2125,5
4947,Brécé,48.1089,-1.4825,5
4948,Ennery,49.2261,6.2167,3
4949,Saint-Victor,46.395,2.6081,2
4950,Chouzé-sur-Loire,47.2364,0.1269,10
4951,Segonzac,45.6172,-0.2189,9
4952,Argent-sur-Sauldre,47.5567,2.4431,7
4953,Livry-sur-Seine,48.5106,2.6847,7
4954,Bourguébus,49.1214,-0.2978,4
4955,La Chapelle-Achard,46.5894,-1.6472,10
4956,Lacroix-Falgarde,43.4992,1.4094,6
4957,Augny,49.0589,6.1211,3
4958,Saint-Macaire,44.5664,-0.2236,9
4959,Brax,44.2031,0.5517,9
4960,Ramatuelle,43.2158,6.6114,0
4961,Abbaretz,47.5525,-1.5317,10
4962,Chars,49.1608,1.9372,7
4963,Potigny,48.9711,-0.2481,4
4964,La Ferté-Milon,49.1783,3.1239,7
4965,Ormoy,48.5761,2.4467,7
4966,Muttersholtz,48.2683,7.5342,3
4967,Neuilly-Saint-Front,49.1683,3.2639,7
4968,Saint-Bonnet-près-Riom,45.9297,3.1131,2
4969,Pommeret,48.4625,-2.6264,5
4970,Javené,48.3192,-1.2158,4
4971,Mougon,46.2958,-0.2881,10
4972,Vauhallan,48.7339,2.2075,7
4973,Esnandes,46.2503,-1.1136,10
4974,Saint-Pabu,48.5658,-4.6028,5
4975,Trosly-Breuil,49.4003,2.9889,1
4976,Saint-Didier-de-la-Tour,45.5553,5.4831,8
4977,Orleix,43.2794,0.1206,9
4978,Le Fauga,43.3964,1.2942,6
4979,Dinéault,48.2189,-4.1656,5
4980,Courcelles-sur-Seine,49.1828,1.3586,7
4981,Mettray,47.4525,0.6483,10
4982,Damville,48.8697,1.0747,4
4983,Clohars-Fouesnant,47.8978,-4.0681,5
4984,Le Pouget,43.5922,3.5247,11
4985,Urville-Nacqueville,49.6739,-1.7389,4
4986,Baule,47.8108,1.6708,7
4987,Barsac,44.6092,-0.3142,9
4988,Septème,45.5522,5.0042,8
4989,Paradou,43.7211,4.7881,11
4990,Malataverne,44.4875,4.7511,11
4991,Beauval,50.1061,2.3294,1
4992,Targon,44.7347,-0.2636,9
4993,Valergues,43.6675,4.0617,11
4994,Angresse,43.6589,-1.3722,9
4995,Châbons,45.4439,5.4308,8
4996,Saint-Uze,45.1842,4.8611,8
4997,Chailly-en-Bière,48.4672,2.6075,7
4998,Blaringhem,50.6919,2.4036,1
4999,Eymoutiers,45.7389,1.7425,2
5000,Linars,45.6497,0.0747,9
5001,Saint-Nazaire-d’Aude,43.2442,2.8942,6
5002,L’Aiguillon-sur-Mer,46.3333,-1.3039,10
5003,Châteauneuf-du-Pape,44.0564,4.8317,11
5004,Foissiat,46.3703,5.1747,8
5005,Les Mages,44.2281,4.1658,11
5006,Vimines,45.5456,5.865,8
5007,Ploumoguer,48.4036,-4.7228,5
5008,Le Puy-Saint-Bonnet,46.9974,-0.8922,10
5009,Wittisheim,48.2636,7.5883,3
5010,Beaulieu,43.7281,4.0214,11
5011,Saint-Alban-de-Roche,45.5961,5.2242,8
5012,Saint-Pierre-Quiberon,47.5208,-3.1342,5
5013,Lagny-le-Sec,49.0867,2.7442,7
5014,La Ménitré,47.4025,-0.2683,10
5015,Chef-Boutonne,46.1097,-0.0694,10
5016,Nomexy,48.3064,6.385,3
5017,Chaulnes,49.8156,2.8042,1
5018,Saint-Michel-Mont-Mercure,46.8303,-0.8831,10
5019,Saint-Germain-en-Coglès,48.4058,-1.2633,4
5020,Naucelles,44.9589,2.4189,2
5021,Saint-Prest,48.4922,1.5311,7
5022,Ouzouer-le-Marché,47.9111,1.5275,7
5023,Godewaersvelde,50.7939,2.6433,1
5024,Saze,43.9417,4.6814,11
5025,Sauveterre,44.0258,4.7931,11
5026,Envermeu,49.8961,1.2647,7
5027,Beaufort,45.7181,6.575,8
5028,Soliers,49.1347,-0.2953,4
5029,Saint-Gervais-en-Belin,47.8772,0.2186,4
5030,Saint-Aubin-sur-Gaillon,49.1472,1.3294,7
5031,Sainte-Gemme-la-Plaine,46.4839,-1.1117,10
5032,Saint-Bonnet-en-Champsaur,44.6819,6.0764,0
5033,Samois-sur-Seine,48.4522,2.75,7
5034,Clérieux,45.0781,4.9594,8
5035,Neuville-sur-Oise,49.015,2.0592,7
5036,Bénouville,49.2411,-0.2797,4
5037,Estagel,42.7722,2.6989,6
5038,Châtonnay,45.4858,5.2069,8
5039,Saint-Geniez-d’Olt,44.4653,2.9736,6
5040,Monswiller,48.7547,7.3797,3
5041,Sainte-Foy-d’Aigrefeuille,43.5433,1.6097,6
5042,Sourcieux-les-Mines,45.8061,4.6225,8
5043,Mirebeau-sur-Bèze,47.3989,5.3183,8
5044,Astaffort,44.0639,0.6514,9
5045,Sainte-Jamme-sur-Sarthe,48.1428,0.1683,4
5046,Saint-Didier,48.0947,-1.3717,10
5047,Lampaul-Guimiliau,48.4931,-4.0414,5
5048,Le Perrier,46.82,-1.9931,10
5049,Flesselles,50.0014,2.26,1
5050,Les Mathes,45.7172,-1.1483,10
5051,Châteaurenaud,46.6343,5.2321,8
5052,Saint-Julien,48.4525,-2.8164,5
5053,Auzat-la-Combelle,45.4522,3.3183,2
5054,Estevelles,50.4753,2.9078,1
5055,Corticchiato,41.9886,8.9064,0
5056,Beauvois-en-Cambrésis,50.1378,3.3828,1
5057,Châtillon-le-Duc,47.3042,6.0069,3
5058,Châteauponsac,46.1339,1.2761,2
5059,La Membrolle-sur-Longuenée,47.5611,-0.6739,10
5060,Sarry,48.9178,4.4067,1
5061,Cosne-d’Allier,46.4753,2.8314,2
5062,Mittelhausbergen,48.6142,7.6928,3
5063,Ucel,44.6267,4.3958,11
5064,Carspach,47.6153,7.2119,3
5065,Sinceny,49.5961,3.2467,1
5066,Sissonne,49.5708,3.8928,1
5067,Rouhling,49.1372,7.0025,3
5068,Briatexte,43.7511,1.9081,6
5069,Lanvéoc,48.2858,-4.4622,5
5070,Vay,47.5547,-1.7011,10
5071,Neydens,46.1214,6.1044,8
5072,San-Nicolao,42.375,9.525,0
5073,Mûr-de-Bretagne,48.2003,-2.9861,5
5074,Boisseron,43.7597,4.0811,11
5075,Serpaize,45.5589,4.9181,8
5076,Saint-Léon-sur-l’Isle,45.1147,0.5044,9
5077,Gidy,47.9869,1.8367,7
5078,Donchery,49.6964,4.8744,1
5079,Hanvec,48.3281,-4.1611,5
5080,Durtol,45.7961,3.0517,2
5081,Sainte-Marguerite-sur-Duclair,49.5092,0.8431,4
5082,Livarot,49.0067,0.1525,4
5083,Léry,49.2853,1.2067,7
5084,Roches-Prémarie-Andillé,46.4819,0.3708,10
5085,Thury-Harcourt,48.9839,-0.4742,4
5086,Chilleurs-aux-Bois,48.0722,2.1347,7
5087,Bourbonne-les-Bains,47.9539,5.7494,3
5088,Montagnat,46.1708,5.2842,8
5089,Bois-de-Céné,46.9381,-1.8853,10
5090,Sainte-Anastasie-sur-Issole,43.3425,6.1247,0
5091,Les Côtes-d’Arey,45.4558,4.8669,8
5092,Chevrières,49.3447,2.6825,7
5093,Neuillé-Pont-Pierre,47.5472,0.5478,4
5094,Varreddes,49.0028,2.9292,7
5095,Bonnelles,48.6186,2.0278,7
5096,Jussac,44.9875,2.4231,2
5097,Brain-sur-Allonnes,47.3025,0.0653,10
5098,Domalain,47.9961,-1.2417,10
5099,Warhem,50.9761,2.4931,1
5100,Plaimpied-Givaudins,46.9986,2.4542,2
5101,Reuilly,47.0839,2.0442,2
5102,La Chapelle-Saint-Laurent,46.7456,-0.4767,10
5103,Asson,43.1406,-0.255,9
5104,Caëstre,50.7583,2.6042,1
5105,Saint-Benoît-sur-Loire,47.8106,2.3061,7
5106,Montbron,45.6672,0.5008,9
5107,Beaune-la-Rolande,48.0697,2.4292,7
5108,Pénestin,47.4828,-2.4744,5
5109,Étel,47.6578,-3.2008,5
5110,Brenouille,49.3031,2.5344,7
5111,Aumale,49.7708,1.7519,7
5112,Mommenheim,48.7575,7.6442,3
5113,Saint-Marcel-sur-Aude,43.2439,2.9225,6
5114,Nogaro,43.7583,-0.0339,9
5115,Etaux,46.0656,6.2939,8
5116,Sornay,46.6267,5.1789,8
5117,Sémalens,43.5914,2.1108,6
5118,Saint-Magne-de-Castillon,44.8642,-0.065,9
5119,Peri,42.0042,8.9208,0
5120,Pencran,48.4378,-4.2353,5
5121,Seyssuel,45.56,4.8456,8
5122,Romanèche-Thorins,46.1897,4.7361,8
5123,Le Tallud,46.6308,-0.2967,10
5124,Plappeville,49.1306,6.1228,3
5125,Flourens,43.5953,1.5628,6
5126,Montcenis,46.7906,4.3889,8
5127,Les Attaques,50.9072,1.9339,1
5128,Marquillies,50.5561,2.8706,1
5129,Vailly-sur-Aisne,49.4092,3.5164,1
5130,Naucelle,44.1983,2.3419,6
5131,Cairon,49.2344,-0.4469,4
5132,Le Val-Saint-Père,48.6633,-1.375,4
5133,Croissy-Beaubourg,48.8286,2.6597,7
5134,Le Temple-de-Bretagne,47.3281,-1.79,10
5135,Saint-Didier,44.0061,5.1094,11
5136,Llupia,42.6211,2.7692,6
5137,Monclar-de-Quercy,43.9664,1.5844,6
5138,Saint-Just-Luzac,45.8017,-1.0378,10
5139,Morancé,45.8981,4.7006,8
5140,Sennecey-lès-Dijon,47.2906,5.1053,8
5141,Cépet,43.7497,1.4311,6
5142,Rémilly,49.0136,6.3933,3
5143,Savigny,45.8158,4.5742,8
5144,Tulette,44.2864,4.9308,11
5145,Mametz,50.6344,2.3253,1
5146,Le Crotoy,50.2158,1.625,1
5147,Les Matelles,43.7306,3.8089,11
5148,Montredon-Labessonnié,43.7203,2.3264,6
5149,Saint-Lupicin,46.3994,5.7919,8
5150,Évrecy,49.0997,-0.5033,4
5151,Volstroff,49.3114,6.2592,3
5152,Guissény,48.6336,-4.4114,5
5153,Mozé-sur-Louet,47.3575,-0.5517,10
5154,Restinclières,43.7236,4.0389,11
5155,Moussan,43.2314,2.9503,6
5156,Bellegarde-en-Forez,45.6472,4.2983,8
5157,Rivières,45.7528,0.3619,9
5158,Chouzy-sur-Cisse,47.5253,1.2472,7
5159,Soudan,47.7375,-1.3047,10
5160,Saint-Didier-de-Formans,45.9564,4.7803,8
5161,Pompaire,46.6083,-0.2333,10
5162,Cénac,44.7797,-0.4603,9
5163,Sales,45.875,5.9603,8
5164,Saint-Germain-Lembron,45.4581,3.2397,2
5165,La Pouëze,47.5528,-0.8097,10
5166,Charron,46.2944,-1.1064,10
5167,Falicon,43.7489,7.2797,0
5168,Tavel,44.0114,4.7,11
5169,Réquista,44.0322,2.5353,6
5170,Pouxeux,48.1078,6.5664,3
5171,Lezay,46.2644,-0.0086,10
5172,Vernantes,47.3931,0.0519,10
5173,Givenchy-en-Gohelle,50.3928,2.7722,1
5174,Bully,45.8511,4.5833,8
5175,Mesquer,47.3994,-2.46,5
5176,Plourhan,48.6306,-2.8717,5
5177,Séreilhac,45.7692,1.0819,2
5178,Juilly,49.0128,2.7042,7
5179,Saint-Bauzille-de-Putois,43.8953,3.7364,11
5180,Lamanon,43.7019,5.0864,11
5181,Sainte-Féréole,45.2294,1.5825,2
5182,Hélesmes,50.3694,3.3581,1
5183,Orbec-en-Auge,49.0217,0.4067,4
5184,Fontenay-en-Parisis,49.0528,2.4503,7
5185,Rexpoëde,50.9394,2.5397,1
5186,Villeneuve,44.4372,2.0319,6
5187,Gosné,48.2461,-1.4647,5
5188,L’Aiguillon-sur-Vie,46.67,-1.8289,10
5189,Espelette,43.3403,-1.4478,9
5190,Savigny-sur-Braye,47.8794,0.8092,4
5191,Perthes-en-Gâtinais,48.4775,2.555,7
5192,Froideconche,47.8206,6.4161,3
5193,Bû,48.7964,1.4953,7
5194,Noidans-lès-Vesoul,47.6144,6.1256,3
5195,Sours,48.41,1.5972,7
5196,Saint-Geniès-de-Comolas,44.0658,4.7219,11
5197,Arveyres,44.8842,-0.2833,9
5198,Pouilley-les-Vignes,47.2569,5.9358,3
5199,Luzy,46.7894,3.97,8
5200,Soignolles-en-Brie,48.655,2.6997,7
5201,Reiningue,47.7506,7.2314,3
5202,Chevry,46.2808,6.0369,8
5203,Theys,45.3003,5.9969,8
5204,Mothern,48.9322,8.1542,3
5205,Corneilla-la-Rivière,42.6975,2.7303,6
5206,Réguiny,47.9767,-2.7461,5
5207,Plogastel-Saint-Germain,47.9836,-4.2714,5
5208,Pleine-Fougères,48.5336,-1.5642,5
5209,Paulx,46.9628,-1.7547,10
5210,Sebourg,50.3422,3.6467,1
5211,Plouisy,48.5778,-3.1839,5
5212,Verquigneul,50.5042,2.6622,1
5213,Bitschwiller-lès-Thann,47.8303,7.0803,3
5214,Blodelsheim,47.885,7.5381,3
5215,Auffargis,48.7003,1.8872,7
5216,Berric,47.6319,-2.5256,5
5217,Montcourt-Fromonville,48.3056,2.7036,7
5218,Fussy,47.1447,2.4289,2
5219,Roquefort,44.1742,0.5597,9
5220,Rignac,44.4092,2.2894,6
5221,Hurigny,46.3494,4.7961,8
5222,May-sur-Orne,49.1003,-0.3739,4
5223,Saint-Geniès-des-Mourgues,43.6969,4.0353,11
5224,Génissac,44.8583,-0.2575,9
5225,Rieux-Minervois,43.2819,2.5875,6
5226,Malijai,44.0458,6.0303,0
5227,Bart,47.4922,6.7714,3
5228,Montier-en-Der,48.4778,4.77,3
5229,Craponne-sur-Arzon,45.3308,3.8481,11
5230,Janville-sur-Juine,48.5164,2.2694,7
5231,Steinbourg,48.7697,7.4133,3
5232,La Tour d’Albon,45.2456,4.8489,8
5233,Puy-l’Évêque,44.5044,1.1383,6
5234,Beaumont-sur-Sarthe,48.2264,0.1306,4
5235,Azay-le-Brûlé,46.3986,-0.2872,10
5236,Visan,44.3147,4.9506,11
5237,Dommartin-lès-Toul,48.67,5.9078,3
5238,Vesseaux,44.6514,4.4403,11
5239,Thouarcé,47.2669,-0.4997,10
5240,Cabasse,43.4261,6.2219,0
5241,Rieupeyroux,44.3078,2.2364,6
5242,Pont-Salomon,45.3378,4.2478,8
5243,Larra,43.7389,1.2311,6
5244,Saint-Cyr-sur-Morin,48.9061,3.1839,7
5245,Martigné-Briand,47.2331,-0.43,10
5246,Moisdon-la-Rivière,47.6214,-1.3722,10
5247,Cravanche,47.6539,6.8325,3
5248,Viviers-lès-Montagnes,43.5547,2.1764,6
5249,Ribemont,49.7956,3.4583,1
5250,Saint-Julien-Chapteuil,45.0347,4.0611,11
5251,Vernoux-en-Vivarais,44.8958,4.6453,11
5252,Préseau,50.3108,3.5742,1
5253,Sainte-Consorce,45.7758,4.6903,8
5254,La Genétouze,46.7269,-1.5131,10
5255,Vatan,47.0733,1.8106,2
5256,Montreuil,50.4636,1.7633,1
5257,Prissé,46.3214,4.7447,8
5258,Verny,49.0072,6.2033,3
5259,Cambronne-lès-Ribécourt,49.5064,2.8975,1
5260,Jouy,48.5119,1.55,7
5261,Croisilles,50.1997,2.88,1
5262,Vignoc,48.2489,-1.7822,5
5263,Ottmarsheim,47.7872,7.5103,3
5264,Plaudren,47.7789,-2.6925,5
5265,Saint-Gervasy,43.8775,4.4686,11
5266,Manziat,46.3594,4.9078,8
5267,Abzac,45.0167,-0.1281,9
5268,Neuf-Brisach,48.0181,7.5283,3
5269,Bénéjacq,43.1919,-0.2131,9
5270,Saint-Sulpice-le-Guérétois,46.2006,1.8286,2
5271,Saint-Georges-de-Mons,45.9394,2.8386,2
5272,Saint-Maixant,44.5789,-0.2611,9
5273,Saint-Germain-de-Tallevende,48.8006,-0.9022,4
5274,Misérieux,45.9733,4.8108,8
5275,Cagny,49.1453,-0.2581,4
5276,Saint-Cosme-en-Vairais,48.2739,0.46,4
5277,Montreuil-le-Gast,48.2469,-1.7267,5
5278,Étival-lès-le-Mans,47.9564,0.0894,4
5279,Grane,44.7311,4.9217,11
5280,Le Buisson-de-Cadouin,44.8453,0.9097,9
5281,Saint-Symphorien,46.2639,-0.4917,10
5282,Vireux-Wallerand,50.0839,4.73,1
5283,Réguisheim,47.8972,7.3558,3
5284,Villiers-sur-Morin,48.8603,2.8794,7
5285,Reventin-Vaugris,45.4681,4.8408,8
5286,Andrezé,47.1714,-0.9533,10
5287,Vienne-en-Val,47.8008,2.1361,7
5288,Port-en-Bessin-Huppain,49.3442,-0.7553,4
5289,Roquetoire,50.6706,2.3422,1
5290,Charantonnay,45.5369,5.1081,8
5291,La Mailleraye-sur-Seine,49.4822,0.7719,4
5292,Saint-André-d’Apchon,46.0322,3.9303,8
5293,Saint-Christoly-de-Blaye,45.1306,-0.5081,9
5294,Vernègues,43.6858,5.1714,11
5295,Marmagne,47.1014,2.2836,2
5296,Écaillon,50.3506,3.2161,1
5297,Monticello,42.6172,8.9539,0
5298,Saint-Hilaire-des-Loges,46.4717,-0.665,10
5299,Vaucouleurs,48.6017,5.665,3
5300,Fontenay-le-Marmion,49.0933,-0.3531,4
5301,Trie-Château,49.2847,1.8211,7
5302,Saint-Romain-en-Gal,45.5325,4.8619,8
5303,Remouillé,47.0556,-1.3769,10
5304,Cherveux,46.4156,-0.3572,10
5305,Plancher-Bas,47.7211,6.7328,3
5306,Ger,43.2531,-0.0517,9
5307,Callas,43.5931,6.5383,0
5308,Maubec,43.8439,5.1394,11
5309,Ramonchamp,47.8917,6.7397,3
5310,Montoison,44.7978,4.9403,11
5311,Sonnaz,45.6175,5.9144,8
5312,La Bâtie-Montgascon,45.5792,5.5281,8
5313,Le Thou,46.0836,-0.9167,10
5314,Pont-Hébert,49.1669,-1.1333,4
5315,Anizy-le-Château,49.5058,3.4506,1
5316,Beignon,47.9708,-2.1711,5
5317,Sundhoffen,48.0433,7.4136,3
5318,Marcellaz-Albanais,45.8747,6.0011,8
5319,Messein,48.6117,6.1386,3
5320,Le Vernet,46.1086,3.4628,2
5321,Fleurines,49.2622,2.5856,7
5322,Baillet-en-France,49.0622,2.2994,7
5323,Beinheim,48.8631,8.0839,3
5324,Campagne-lès-Hesdin,50.3975,1.8767,1
5325,Léon,43.8769,-1.3031,9
5326,Château-Chinon (Ville),47.0644,3.9322,8
5327,Sailly-lès-Lannoy,50.6469,3.2236,1
5328,Garennes-sur-Eure,48.9108,1.4394,7
5329,Le Grand-Lucé,47.865,0.4694,4
5330,Fitilieu,45.5467,5.5617,8
5331,Lantriac,45.0008,4.0042,11
5332,Taillades,43.8361,5.0906,11
5333,Villette-de-Vienne,45.5886,4.9144,8
5334,Longueil-Sainte-Marie,49.3567,2.7178,7
5335,La Baconnière,48.1833,-0.8933,4
5336,Saint-Sauveur,47.8039,6.3847,3
5337,Saint-Pierre-des-Nids,48.3989,-0.0994,4
5338,Saint-Pavace,48.0383,0.1878,4
5339,Sillans,45.3408,5.3889,8
5340,Frasne,46.8556,6.1597,8
5341,Artenay,48.0822,1.8783,7
5342,La Gouesnière,48.6053,-1.8942,5
5343,Les Montils,47.4953,1.2969,7
5344,Belcodène,43.4264,5.5892,0
5345,Hatten,48.9019,7.9789,3
5346,Labastide-Saint-Sernin,43.7389,1.4711,6
5347,Saint-Privat-la-Montagne,49.1889,6.0364,3
5348,Mezel,45.755,3.2422,2
5349,Barraux,45.4344,5.9778,8
5350,Véron,48.1289,3.3072,7
5351,Saint-Pierre-le-Moûtier,46.7908,3.1181,2
5352,Varois-et-Chaignot,47.3508,5.1306,8
5353,Champdieu,45.6447,4.0453,8
5354,Saint-Manvieu,49.1806,-0.5014,4
5355,Saint-Martin-en-Bresse,46.8169,5.0606,8
5356,Les Deux Alpes,44.9894,6.1161,8
5357,Les Roches-de-Condrieu,45.4531,4.7678,8
5358,Sault-lès-Rethel,49.4956,4.3656,1
5359,Saint-Joseph,45.5569,4.6178,8
5360,Rosult,50.4478,3.3639,1
5361,Bretteville-sur-Laize,49.045,-0.325,4
5362,Thil,49.4731,5.9083,3
5363,Charavines,45.4306,5.5133,8
5364,Créney-près-Troyes,48.3322,4.1269,7
5365,Moidieu,45.5119,5.0161,8
5366,Pleugueneuc,48.3964,-1.9036,5
5367,Saint-Germain-des-Prés,47.9533,2.8472,7
5368,Frontenex,45.6367,6.3089,8
5369,La Forest-Landerneau,48.4275,-4.315,5
5370,La Romagne,47.0611,-1.0219,10
5371,Sannerville,49.1806,-0.2228,4
5372,Ozouer-le-Voulgis,48.6611,2.775,7
5373,Sauve,43.9425,3.9486,11
5374,Hesdin-l’Abbé,50.6686,1.6811,1
5375,Les Bordes,47.8125,2.4022,7
5376,Serquigny,49.1097,0.7122,4
5377,Bullion,48.6219,1.9958,7
5378,Rouffiac-Tolosan,43.6642,1.5247,6
5379,Bonny-sur-Loire,47.5606,2.84,7
5380,Sainte-Croix-aux-Mines,48.2622,7.2253,3
5381,Ambierle,46.1044,3.8956,8
5382,Louvigné-de-Bais,48.0486,-1.3306,10
5383,Mouzeil,47.4481,-1.3481,10
5384,Saint-Aubin-Routot,49.5231,0.3258,4
5385,Le Fuilet,47.2811,-1.1158,10
5386,Agny,50.26,2.7594,1
5387,Bacqueville-en-Caux,49.7869,0.9986,4
5388,Atur,45.1406,0.7478,9
5389,Plélan-le-Petit,48.4342,-2.22,5
5390,Léchère,45.5322,6.4733,8
5391,Morancez,48.3972,1.4933,7
5392,Hautot-sur-Mer,49.8969,1.0339,4
5393,Les Aix-d’Angillon,47.1983,2.5719,2
5394,Froidfond,46.8692,-1.7583,10
5395,Saint-Aigulin,45.1569,-0.0103,9
5396,Saint-Léger-les-Vignes,47.1361,-1.7322,10
5397,Bassillac,45.1906,0.8133,9
5398,Camps-la-Source,43.3864,6.0944,0
5399,Fontaines,46.8503,4.7722,8
5400,Lombron,48.0781,0.4181,4
5401,Méry,45.6422,5.9386,8
5402,Burnhaupt-le-Bas,47.7178,7.1617,3
5403,Velaine-en-Haye,48.7028,6.0211,3
5404,Lutzelhouse,48.52,7.2883,3
5405,Roquefort,44.0333,-0.3225,9
5406,Voglans,45.6325,5.8958,8
5407,Saint-Christo-en-Jarez,45.5447,4.4867,8
5408,Sainte-Terre,44.8281,-0.1128,9
5409,Mézeray,47.8261,-0.0183,4
5410,Saint-Symphorien-de-Lay,45.9478,4.2117,8
5411,Le Fousseret,43.2817,1.0656,6
5412,Ambleteuse,50.8094,1.6064,1
5413,Les Molières,48.6722,2.0689,7
5414,Ligny-en-Cambrésis,50.0997,3.3792,1
5415,Buros,43.3525,-0.3094,9
5416,Malicorne-sur-Sarthe,47.8136,-0.0847,4
5417,Dommartin-lès-Remiremont,47.9986,6.6431,3
5418,Martigné-sur-Mayenne,48.1944,-0.6631,4
5419,Châtel-Saint-Germain,49.1236,6.0794,3
5420,Attichy,49.4125,3.0472,1
5421,Marcoing,50.1214,3.1736,1
5422,Réalville,44.1147,1.4794,6
5423,Florac,44.3261,3.5931,11
5424,Montréal,43.2,2.1408,6
5425,Coray,48.0611,-3.8297,5
5426,Saint-Gervais,45.0181,-0.4633,9
5427,Couternon,47.3339,5.15,8
5428,Bennecourt,49.0403,1.5622,7
5429,Hauterives,45.2556,5.0264,8
5430,Collobrières,43.2372,6.3089,0
5431,Port-Sainte-Marie,44.2506,0.3972,9
5432,Bourogne,47.5622,6.9178,3
5433,Saint-Germain-du-Bois,46.7531,5.2425,8
5434,Pré-en-Pail,48.4594,-0.2006,4
5435,Vennecy,47.9539,2.0553,7
5436,Sainte-Colombe,45.5253,4.8667,8
5437,Neuilly-lès-Dijon,47.2794,5.1075,8
5438,Plouguenast,48.2814,-2.7044,5
5439,Marquette-en-Ostrevent,50.2875,3.2683,1
5440,Saint-Andéol-le-Château,45.5858,4.695,8
5441,Le Syndicat,48.0236,6.6847,3
5442,Lapoutroie,48.1525,7.1694,3
